sample	target	ratio	CN	corrected.CN
s_C_FMHV0K_M001_d__s_C_FMHV0K_N001_d.snp_pileup.gz	9	0.98828125	1.9765625	1.91369365062063
s_C_FMHV0K_M001_d__s_C_FMHV0K_N001_d.snp_pileup.gz	10	1.01859099804305	2.03718199608611	2.03714789005424
s_C_FMHV0K_M001_d__s_C_FMHV0K_N001_d.snp_pileup.gz	11	1.08904109589041	2.17808219178082	2.11447343605757
s_C_FMHV0K_M001_d__s_C_FMHV0K_N001_d.snp_pileup.gz	12	1.05386875612145	2.1077375122429	2.14025548553174
s_C_FMHV0K_M001_d__s_C_FMHV0K_N001_d.snp_pileup.gz	13	0.995121951219512	1.99024390243902	1.96125961165208
s_C_FMHV0K_M001_d__s_C_FMHV0K_N001_d.snp_pileup.gz	14	1.00293255131965	2.0058651026393	1.88091510057352
s_C_FMHV0K_M001_d__s_C_FMHV0K_N001_d.snp_pileup.gz	15	0.923976608187134	1.84795321637427	1.87992433208291
s_C_FMHV0K_M001_d__s_C_FMHV0K_N001_d.snp_pileup.gz	16	0.97270955165692	1.94541910331384	2.02111243030006
s_C_FMHV0K_M001_d__s_C_FMHV0K_N001_d.snp_pileup.gz	17	1.01075268817204	2.02150537634409	2.021859838509
s_C_FMHV0K_M001_d__s_C_FMHV0K_N001_d.snp_pileup.gz	18	1.03812316715543	2.07624633431085	2.07611922979939
s_C_FMHV0K_M001_d__s_C_FMHV0K_N001_d.snp_pileup.gz	19	0.943469785575049	1.8869395711501	1.86315171511357
s_C_FMHV0K_M001_d__s_C_FMHV0K_N001_d.snp_pileup.gz	20	0.992202729044834	1.98440545808967	2.04330258528324
s_C_FMHV0K_M001_d__s_C_FMHV0K_N001_d.snp_pileup.gz	21	0.899512195121951	1.7990243902439	1.83046727467532
s_C_FMHV0K_M001_d__s_C_FMHV0K_N001_d.snp_pileup.gz	22	0.917073170731707	1.83414634146341	1.93059005148071
s_C_FMHV0K_M001_d__s_C_FMHV0K_N001_d.snp_pileup.gz	23	0.623781676413255	1.24756335282651	0.797541953580843
s_C_FMHV0K_M001_d__s_C_FMHV0K_N001_d.snp_pileup.gz	24	0.48	0.96	0.400312811483722
s_C_3FU7C8_M001_d__s_C_3FU7C8_N001_d.snp_pileup.gz	1	1.07913669064748	2.15827338129496	2.12619136951926
s_C_3FU7C8_M001_d__s_C_3FU7C8_N001_d.snp_pileup.gz	2	1.05861136158702	2.11722272317403	2.11717366681033
s_C_3FU7C8_M001_d__s_C_3FU7C8_N001_d.snp_pileup.gz	3	1.03052064631957	2.06104129263914	2.06097802735286
s_C_3FU7C8_M001_d__s_C_3FU7C8_N001_d.snp_pileup.gz	4	1.07719928186715	2.15439856373429	2.04750718169438
s_C_3FU7C8_M001_d__s_C_3FU7C8_N001_d.snp_pileup.gz	5	1.02068345323741	2.04136690647482	2.01630872393121
s_C_3FU7C8_M001_d__s_C_3FU7C8_N001_d.snp_pileup.gz	6	1.12230215827338	2.24460431654676	2.13538645828299
s_C_3FU7C8_M001_d__s_C_3FU7C8_N001_d.snp_pileup.gz	7	0.996415770609319	1.99283154121864	1.9635541584135
s_C_3FU7C8_M001_d__s_C_3FU7C8_N001_d.snp_pileup.gz	8	0.980251346499102	1.9605026929982	1.97218021786313
s_C_3FU7C8_M001_d__s_C_3FU7C8_N001_d.snp_pileup.gz	9	1.00089766606822	2.00179533213645	1.93892648275707
s_C_3FU7C8_M001_d__s_C_3FU7C8_N001_d.snp_pileup.gz	10	0.956560283687943	1.91312056737589	1.91308646134402
s_C_3FU7C8_M001_d__s_C_3FU7C8_N001_d.snp_pileup.gz	11	1.11091073038774	2.22182146077547	2.15821270505223
s_C_3FU7C8_M001_d__s_C_3FU7C8_N001_d.snp_pileup.gz	12	1.02158273381295	2.0431654676259	2.07568344091474
s_C_3FU7C8_M001_d__s_C_3FU7C8_N001_d.snp_pileup.gz	13	0.974910394265233	1.94982078853047	1.92083649774352
s_C_3FU7C8_M001_d__s_C_3FU7C8_N001_d.snp_pileup.gz	14	1.12230215827338	2.24460431654676	2.11965431448098
s_C_3FU7C8_M001_d__s_C_3FU7C8_N001_d.snp_pileup.gz	15	0.98294434470377	1.96588868940754	1.99785980511618
s_C_3FU7C8_M001_d__s_C_3FU7C8_N001_d.snp_pileup.gz	16	0.928571428571429	1.85714285714286	1.93283618412907
s_C_3FU7C8_M001_d__s_C_3FU7C8_N001_d.snp_pileup.gz	17	0.967857142857143	1.93571428571429	1.9360687478792
s_C_3FU7C8_M001_d__s_C_3FU7C8_N001_d.snp_pileup.gz	18	1.11870503597122	2.23741007194245	2.23728296743099
s_C_3FU7C8_M001_d__s_C_3FU7C8_N001_d.snp_pileup.gz	19	0.935943060498221	1.87188612099644	1.84809826495992
s_C_3FU7C8_M001_d__s_C_3FU7C8_N001_d.snp_pileup.gz	20	1.05035971223022	2.10071942446043	2.159616551654
s_C_3FU7C8_M001_d__s_C_3FU7C8_N001_d.snp_pileup.gz	21	0.956989247311828	1.91397849462366	1.94542137905507
s_C_3FU7C8_M001_d__s_C_3FU7C8_N001_d.snp_pileup.gz	22	0.895017793594306	1.79003558718861	1.88647929720591
s_C_3FU7C8_M001_d__s_C_3FU7C8_N001_d.snp_pileup.gz	23	0.673758865248227	1.34751773049645	0.897496331250786
s_C_3FU7C8_M001_d__s_C_3FU7C8_N001_d.snp_pileup.gz	24	0.480286738351254	0.960573476702509	0.400886288186231
s_C_N6PT2W_M001_d__s_C_N6PT2W_N001_d.snp_pileup.gz	1	1.08638743455497	2.17277486910995	2.14069285733424
s_C_N6PT2W_M001_d__s_C_N6PT2W_N001_d.snp_pileup.gz	2	1.00348432055749	2.00696864111498	2.00691958475128
s_C_N6PT2W_M001_d__s_C_N6PT2W_N001_d.snp_pileup.gz	3	1.03397212543554	2.06794425087108	2.0678809855848
s_C_N6PT2W_M001_d__s_C_N6PT2W_N001_d.snp_pileup.gz	4	0.93205574912892	1.86411149825784	1.75722011621793
s_C_N6PT2W_M001_d__s_C_N6PT2W_N001_d.snp_pileup.gz	5	1.04965156794425	2.0993031358885	2.07424495334489
s_C_N6PT2W_M001_d__s_C_N6PT2W_N001_d.snp_pileup.gz	6	1.15761821366025	2.31523642732049	2.20601856905672
s_C_N6PT2W_M001_d__s_C_N6PT2W_N001_d.snp_pileup.gz	7	1.10723626852659	2.21447253705318	2.18519515424805
s_C_N6PT2W_M001_d__s_C_N6PT2W_N001_d.snp_pileup.gz	8	0.907439446366782	1.81487889273356	1.82655641759849
s_C_N6PT2W_M001_d__s_C_N6PT2W_N001_d.snp_pileup.gz	9	0.963414634146341	1.92682926829268	1.86396041891331
s_C_N6PT2W_M001_d__s_C_N6PT2W_N001_d.snp_pileup.gz	10	0.961406518010292	1.92281303602058	1.92277892998872
s_C_N6PT2W_M001_d__s_C_N6PT2W_N001_d.snp_pileup.gz	11	1.09632224168126	2.19264448336252	2.12903572763927
s_C_N6PT2W_M001_d__s_C_N6PT2W_N001_d.snp_pileup.gz	12	1.04188481675393	2.08376963350785	2.11628760679669
s_C_N6PT2W_M001_d__s_C_N6PT2W_N001_d.snp_pileup.gz	13	0.930555555555556	1.86111111111111	1.83212682032416
s_C_N6PT2W_M001_d__s_C_N6PT2W_N001_d.snp_pileup.gz	14	1.04020979020979	2.08041958041958	1.9554695783538
s_C_N6PT2W_M001_d__s_C_N6PT2W_N001_d.snp_pileup.gz	15	0.899653979238754	1.79930795847751	1.83127907418615
s_C_N6PT2W_M001_d__s_C_N6PT2W_N001_d.snp_pileup.gz	16	0.973298880275625	1.94659776055125	2.02229108753747
s_C_N6PT2W_M001_d__s_C_N6PT2W_N001_d.snp_pileup.gz	17	1.06190061028771	2.12380122057541	2.12415568274033
s_C_N6PT2W_M001_d__s_C_N6PT2W_N001_d.snp_pileup.gz	18	1.04969485614647	2.09938971229294	2.09926260778148
s_C_N6PT2W_M001_d__s_C_N6PT2W_N001_d.snp_pileup.gz	19	0.949443016281063	1.89888603256213	1.8750981765256
s_C_N6PT2W_M001_d__s_C_N6PT2W_N001_d.snp_pileup.gz	20	1.03146853146853	2.06293706293706	2.12183419013063
s_C_N6PT2W_M001_d__s_C_N6PT2W_N001_d.snp_pileup.gz	21	0.913194444444444	1.82638888888889	1.8578317733203
s_C_N6PT2W_M001_d__s_C_N6PT2W_N001_d.snp_pileup.gz	22	0.862847222222222	1.72569444444444	1.82213815446174
s_C_N6PT2W_M001_d__s_C_N6PT2W_N001_d.snp_pileup.gz	23	0.706287683031869	1.41257536606374	0.96255396681807
s_C_N6PT2W_M001_d__s_C_N6PT2W_N001_d.snp_pileup.gz	24	0.520833333333333	1.04166666666667	0.481979478150388
s_C_Y3DJ45_M001_d__s_C_Y3DJ45_N001_d.snp_pileup.gz	1	1.07628865979381	2.15257731958763	2.12049530781192
s_C_Y3DJ45_M001_d__s_C_Y3DJ45_N001_d.snp_pileup.gz	2	1.03298969072165	2.0659793814433	2.0659303250796
s_C_Y3DJ45_M001_d__s_C_Y3DJ45_N001_d.snp_pileup.gz	3	1.02986611740474	2.05973223480947	2.05966896952319
s_C_Y3DJ45_M001_d__s_C_Y3DJ45_N001_d.snp_pileup.gz	4	1.0327868852459	2.0655737704918	1.95868238845189
s_C_Y3DJ45_M001_d__s_C_Y3DJ45_N001_d.snp_pileup.gz	5	1.00922131147541	2.01844262295082	1.99338444040721
s_C_Y3DJ45_M001_d__s_C_Y3DJ45_N001_d.snp_pileup.gz	6	1.15670103092784	2.31340206185567	2.2041842035919
s_C_Y3DJ45_M001_d__s_C_Y3DJ45_N001_d.snp_pileup.gz	7	0.918367346938776	1.83673469387755	1.80745731107241
s_C_Y3DJ45_M001_d__s_C_Y3DJ45_N001_d.snp_pileup.gz	8	0.986680327868853	1.97336065573771	1.98503818060263
s_C_Y3DJ45_M001_d__s_C_Y3DJ45_N001_d.snp_pileup.gz	9	0.974515800203874	1.94903160040775	1.88616275102837
s_C_Y3DJ45_M001_d__s_C_Y3DJ45_N001_d.snp_pileup.gz	10	0.961264016309888	1.92252803261978	1.92249392658791
s_C_Y3DJ45_M001_d__s_C_Y3DJ45_N001_d.snp_pileup.gz	11	1.08462332301342	2.16924664602683	2.10563789030358
s_C_Y3DJ45_M001_d__s_C_Y3DJ45_N001_d.snp_pileup.gz	12	1.0082304526749	2.01646090534979	2.04897887863863
s_C_Y3DJ45_M001_d__s_C_Y3DJ45_N001_d.snp_pileup.gz	13	0.963265306122449	1.9265306122449	1.89754632145795
s_C_Y3DJ45_M001_d__s_C_Y3DJ45_N001_d.snp_pileup.gz	14	1.05979381443299	2.11958762886598	1.9946376268002
s_C_Y3DJ45_M001_d__s_C_Y3DJ45_N001_d.snp_pileup.gz	15	0.952089704383282	1.90417940876656	1.9361505244752
s_C_Y3DJ45_M001_d__s_C_Y3DJ45_N001_d.snp_pileup.gz	16	0.934959349593496	1.86991869918699	1.94561202617321
s_C_Y3DJ45_M001_d__s_C_Y3DJ45_N001_d.snp_pileup.gz	17	0.989795918367347	1.97959183673469	1.97994629889961
s_C_Y3DJ45_M001_d__s_C_Y3DJ45_N001_d.snp_pileup.gz	18	1.04938271604938	2.09876543209877	2.09863832758731
s_C_Y3DJ45_M001_d__s_C_Y3DJ45_N001_d.snp_pileup.gz	19	0.941176470588235	1.88235294117647	1.85856508513995
s_C_Y3DJ45_M001_d__s_C_Y3DJ45_N001_d.snp_pileup.gz	20	1.02680412371134	2.05360824742268	2.11250537461625
s_C_Y3DJ45_M001_d__s_C_Y3DJ45_N001_d.snp_pileup.gz	21	1.02880658436214	2.05761316872428	2.08905605315569
s_C_Y3DJ45_M001_d__s_C_Y3DJ45_N001_d.snp_pileup.gz	22	0.869653767820774	1.73930753564155	1.83575124565885
s_C_Y3DJ45_M001_d__s_C_Y3DJ45_N001_d.snp_pileup.gz	23	0.680244399185336	1.36048879837067	0.910467399125005
s_C_Y3DJ45_M001_d__s_C_Y3DJ45_N001_d.snp_pileup.gz	24	0.575510204081633	1.15102040816327	0.591333219646987
s_C_LK6J6W_P001_d__s_C_LK6J6W_N001_d.snp_pileup.gz	1	1.03607503607504	2.07215007215007	2.04006806037437
s_C_LK6J6W_P001_d__s_C_LK6J6W_N001_d.snp_pileup.gz	2	0.971428571428571	1.94285714285714	1.94280808649344
s_C_LK6J6W_P001_d__s_C_LK6J6W_N001_d.snp_pileup.gz	3	1.02298850574713	2.04597701149425	2.04591374620797
s_C_LK6J6W_P001_d__s_C_LK6J6W_N001_d.snp_pileup.gz	4	1.1173104434907	2.2346208869814	2.12772950494149
s_C_LK6J6W_P001_d__s_C_LK6J6W_N001_d.snp_pileup.gz	5	0.975714285714286	1.95142857142857	1.92637038888496
s_C_LK6J6W_P001_d__s_C_LK6J6W_N001_d.snp_pileup.gz	6	1.11781609195402	2.23563218390805	2.12641432564427
s_C_LK6J6W_P001_d__s_C_LK6J6W_N001_d.snp_pileup.gz	7	0.989985693848355	1.97997138769671	1.95069400489157
s_C_LK6J6W_P001_d__s_C_LK6J6W_N001_d.snp_pileup.gz	8	0.947142857142857	1.89428571428571	1.90596323915064
s_C_LK6J6W_P001_d__s_C_LK6J6W_N001_d.snp_pileup.gz	9	0.971428571428571	1.94285714285714	1.87998829347777
s_C_LK6J6W_P001_d__s_C_LK6J6W_N001_d.snp_pileup.gz	10	0.98140200286123	1.96280400572246	1.9627698996906
s_C_LK6J6W_P001_d__s_C_LK6J6W_N001_d.snp_pileup.gz	11	1.11510791366906	2.23021582733813	2.16660707161488
s_C_LK6J6W_P001_d__s_C_LK6J6W_N001_d.snp_pileup.gz	12	0.987124463519313	1.97424892703863	2.00676690032746
s_C_LK6J6W_P001_d__s_C_LK6J6W_N001_d.snp_pileup.gz	13	1.00286532951289	2.00573065902579	1.97674636823884
s_C_LK6J6W_P001_d__s_C_LK6J6W_N001_d.snp_pileup.gz	14	1.04597701149425	2.09195402298851	1.96700402092273
s_C_LK6J6W_P001_d__s_C_LK6J6W_N001_d.snp_pileup.gz	15	0.954285714285714	1.90857142857143	1.94054254428007
s_C_LK6J6W_P001_d__s_C_LK6J6W_N001_d.snp_pileup.gz	16	0.937142857142857	1.87428571428571	1.94997904127193
s_C_LK6J6W_P001_d__s_C_LK6J6W_N001_d.snp_pileup.gz	17	0.951428571428571	1.90285714285714	1.90321160502206
s_C_LK6J6W_P001_d__s_C_LK6J6W_N001_d.snp_pileup.gz	18	1.01719197707736	2.03438395415473	2.03425684964327
s_C_LK6J6W_P001_d__s_C_LK6J6W_N001_d.snp_pileup.gz	19	0.947142857142857	1.89428571428571	1.87049785824919
s_C_LK6J6W_P001_d__s_C_LK6J6W_N001_d.snp_pileup.gz	20	1.01432664756447	2.02865329512894	2.08755042232251
s_C_LK6J6W_P001_d__s_C_LK6J6W_N001_d.snp_pileup.gz	21	1.07163323782235	2.1432664756447	2.17470936007611
s_C_LK6J6W_P001_d__s_C_LK6J6W_N001_d.snp_pileup.gz	22	0.902857142857143	1.80571428571429	1.90215799573158
s_C_LK6J6W_P001_d__s_C_LK6J6W_N001_d.snp_pileup.gz	23	0.64	1.28	0.829978600754332
s_C_LK6J6W_P001_d__s_C_LK6J6W_N001_d.snp_pileup.gz	24	0.594285714285714	1.18857142857143	0.62888424005515
s_C_F932DE_M001_d__s_C_F932DE_N001_d.snp_pileup.gz	1	1.04707012487992	2.09414024975985	2.06205823798414
s_C_F932DE_M001_d__s_C_F932DE_N001_d.snp_pileup.gz	2	1.01535508637236	2.03071017274472	2.03066111638102
s_C_F932DE_M001_d__s_C_F932DE_N001_d.snp_pileup.gz	3	1.01727447216891	2.03454894433781	2.03448567905153
s_C_F932DE_M001_d__s_C_F932DE_N001_d.snp_pileup.gz	4	1.00863723608445	2.01727447216891	1.910383090129
s_C_F932DE_M001_d__s_C_F932DE_N001_d.snp_pileup.gz	5	1.01151631477927	2.02303262955854	1.99797444701493
s_C_F932DE_M001_d__s_C_F932DE_N001_d.snp_pileup.gz	6	1.15192307692308	2.30384615384615	2.19462829558238
s_C_F932DE_M001_d__s_C_F932DE_N001_d.snp_pileup.gz	7	0.984674329501916	1.96934865900383	1.94007127619869
s_C_F932DE_M001_d__s_C_F932DE_N001_d.snp_pileup.gz	8	0.94359464627151	1.88718929254302	1.89886681740795
s_C_F932DE_M001_d__s_C_F932DE_N001_d.snp_pileup.gz	9	0.955066921606119	1.91013384321224	1.84726499383286
s_C_F932DE_M001_d__s_C_F932DE_N001_d.snp_pileup.gz	10	0.953333333333333	1.90666666666667	1.9066325606348
s_C_F932DE_M001_d__s_C_F932DE_N001_d.snp_pileup.gz	11	1.11442307692308	2.22884615384615	2.16523739812291
s_C_F932DE_M001_d__s_C_F932DE_N001_d.snp_pileup.gz	12	1.02785782901057	2.05571565802113	2.08823363130997
s_C_F932DE_M001_d__s_C_F932DE_N001_d.snp_pileup.gz	13	0.982758620689655	1.96551724137931	1.93653295059236
s_C_F932DE_M001_d__s_C_F932DE_N001_d.snp_pileup.gz	14	1.01151631477927	2.02303262955854	1.89808262749276
s_C_F932DE_M001_d__s_C_F932DE_N001_d.snp_pileup.gz	15	0.948176583493282	1.89635316698656	1.9283242826952
s_C_F932DE_M001_d__s_C_F932DE_N001_d.snp_pileup.gz	16	0.994263862332696	1.98852772466539	2.06422105165161
s_C_F932DE_M001_d__s_C_F932DE_N001_d.snp_pileup.gz	17	1.0383877159309	2.0767754318618	2.07712989402672
s_C_F932DE_M001_d__s_C_F932DE_N001_d.snp_pileup.gz	18	1.12667946257198	2.25335892514395	2.2532318206325
s_C_F932DE_M001_d__s_C_F932DE_N001_d.snp_pileup.gz	19	0.94184938036225	1.8836987607245	1.85991090468797
s_C_F932DE_M001_d__s_C_F932DE_N001_d.snp_pileup.gz	20	0.996168582375479	1.99233716475096	2.05123429194453
s_C_F932DE_M001_d__s_C_F932DE_N001_d.snp_pileup.gz	21	0.940613026819923	1.88122605363985	1.91266893807126
s_C_F932DE_M001_d__s_C_F932DE_N001_d.snp_pileup.gz	22	0.984674329501916	1.96934865900383	2.06579236902113
s_C_F932DE_M001_d__s_C_F932DE_N001_d.snp_pileup.gz	23	0.646946564885496	1.29389312977099	0.843871730525325
s_C_F932DE_M001_d__s_C_F932DE_N001_d.snp_pileup.gz	24	0.455938697318008	0.911877394636015	0.352190206119737
s_C_001848_M001_d__s_C_001848_N002_d.snp_pileup.gz	1	1.04102096627165	2.0820419325433	2.0499599207676
s_C_001848_M001_d__s_C_001848_N002_d.snp_pileup.gz	2	1.04735883424408	2.09471766848816	2.09466861212446
s_C_001848_M001_d__s_C_001848_N002_d.snp_pileup.gz	3	1.05373406193078	2.10746812386157	2.10740485857529
s_C_001848_M001_d__s_C_001848_N002_d.snp_pileup.gz	4	1.01366120218579	2.02732240437158	1.92043102233168
s_C_001848_M001_d__s_C_001848_N002_d.snp_pileup.gz	5	0.995446265938069	1.99089253187614	1.96583434933253
s_C_001848_M001_d__s_C_001848_N002_d.snp_pileup.gz	6	1.14416058394161	2.28832116788321	2.17910330961944
s_C_001848_M001_d__s_C_001848_N002_d.snp_pileup.gz	7	1.03460837887067	2.06921675774135	2.03993937493621
s_C_001848_M001_d__s_C_001848_N002_d.snp_pileup.gz	8	0.905575539568345	1.81115107913669	1.82282860400162
s_C_001848_M001_d__s_C_001848_N002_d.snp_pileup.gz	9	0.994535519125683	1.98907103825137	1.92620218887199
s_C_001848_M001_d__s_C_001848_N002_d.snp_pileup.gz	10	1.00273224043716	2.00546448087432	2.00543037484245
s_C_001848_M001_d__s_C_001848_N002_d.snp_pileup.gz	11	1.1511839708561	2.3023679417122	2.23875918598896
s_C_001848_M001_d__s_C_001848_N002_d.snp_pileup.gz	12	1.02643573381951	2.05287146763902	2.08538944092785
s_C_001848_M001_d__s_C_001848_N002_d.snp_pileup.gz	13	0.993665158371041	1.98733031674208	1.95834602595513
s_C_001848_M001_d__s_C_001848_N002_d.snp_pileup.gz	14	1.01275045537341	2.02550091074681	1.90055090868103
s_C_001848_M001_d__s_C_001848_N002_d.snp_pileup.gz	15	0.911870503597122	1.82374100719424	1.85571212290288
s_C_001848_M001_d__s_C_001848_N002_d.snp_pileup.gz	16	0.966726618705036	1.93345323741007	2.00914656439629
s_C_001848_M001_d__s_C_001848_N002_d.snp_pileup.gz	17	0.99185520361991	1.98371040723982	1.98406486940473
s_C_001848_M001_d__s_C_001848_N002_d.snp_pileup.gz	18	1.04371584699454	2.08743169398907	2.08730458947761
s_C_001848_M001_d__s_C_001848_N002_d.snp_pileup.gz	19	0.928057553956835	1.85611510791367	1.83232725187714
s_C_001848_M001_d__s_C_001848_N002_d.snp_pileup.gz	20	0.99185520361991	1.98371040723982	2.04260753443339
s_C_001848_M001_d__s_C_001848_N002_d.snp_pileup.gz	21	0.88868778280543	1.77737556561086	1.80881845004227
s_C_001848_M001_d__s_C_001848_N002_d.snp_pileup.gz	22	0.921266968325792	1.84253393665158	1.93897764666888
s_C_001848_M001_d__s_C_001848_N002_d.snp_pileup.gz	23	0.68794964028777	1.37589928057554	0.925877881329872
s_C_001848_M001_d__s_C_001848_N002_d.snp_pileup.gz	24	0.481447963800905	0.96289592760181	0.403208739085532
s_C_3FTEFK_M001_d__s_C_3FTEFK_N001_d.snp_pileup.gz	1	1.02589285714286	2.05178571428571	2.01970370251001
s_C_3FTEFK_M001_d__s_C_3FTEFK_N001_d.snp_pileup.gz	2	1.01517857142857	2.03035714285714	2.03030808649344
s_C_3FTEFK_M001_d__s_C_3FTEFK_N001_d.snp_pileup.gz	3	1.04464285714286	2.08928571428571	2.08922244899943
s_C_3FTEFK_M001_d__s_C_3FTEFK_N001_d.snp_pileup.gz	4	1.06773618538324	2.13547237076649	2.02858098872658
s_C_3FTEFK_M001_d__s_C_3FTEFK_N001_d.snp_pileup.gz	5	0.953180212014134	1.90636042402827	1.88130224148466
s_C_3FTEFK_M001_d__s_C_3FTEFK_N001_d.snp_pileup.gz	6	1.15026833631485	2.3005366726297	2.19131881436592
s_C_3FTEFK_M001_d__s_C_3FTEFK_N001_d.snp_pileup.gz	7	1.06333630686887	2.12667261373773	2.0973952309326
s_C_3FTEFK_M001_d__s_C_3FTEFK_N001_d.snp_pileup.gz	8	0.928445229681979	1.85689045936396	1.86856798422888
s_C_3FTEFK_M001_d__s_C_3FTEFK_N001_d.snp_pileup.gz	9	0.933745583038869	1.86749116607774	1.80462231669837
s_C_3FTEFK_M001_d__s_C_3FTEFK_N001_d.snp_pileup.gz	10	0.932862190812721	1.86572438162544	1.86569027559358
s_C_3FTEFK_M001_d__s_C_3FTEFK_N001_d.snp_pileup.gz	11	1.07946428571429	2.15892857142857	2.09531981570532
s_C_3FTEFK_M001_d__s_C_3FTEFK_N001_d.snp_pileup.gz	12	1.0222816399287	2.0445632798574	2.07708125314624
s_C_3FTEFK_M001_d__s_C_3FTEFK_N001_d.snp_pileup.gz	13	0.921029281277728	1.84205856255546	1.81307427176851
s_C_3FTEFK_M001_d__s_C_3FTEFK_N001_d.snp_pileup.gz	14	1.05798394290812	2.11596788581624	1.99101788375045
s_C_3FTEFK_M001_d__s_C_3FTEFK_N001_d.snp_pileup.gz	15	0.92156862745098	1.84313725490196	1.8751083706106
s_C_3FTEFK_M001_d__s_C_3FTEFK_N001_d.snp_pileup.gz	16	0.947089947089947	1.89417989417989	1.96987322116611
s_C_3FTEFK_M001_d__s_C_3FTEFK_N001_d.snp_pileup.gz	17	1.04549509366637	2.09099018733274	2.09134464949765
s_C_3FTEFK_M001_d__s_C_3FTEFK_N001_d.snp_pileup.gz	18	1.03479036574487	2.06958073148974	2.06945362697828
s_C_3FTEFK_M001_d__s_C_3FTEFK_N001_d.snp_pileup.gz	19	0.926743159752868	1.85348631950574	1.82969846346921
s_C_3FTEFK_M001_d__s_C_3FTEFK_N001_d.snp_pileup.gz	20	1.04371097234612	2.08742194469224	2.14631907188581
s_C_3FTEFK_M001_d__s_C_3FTEFK_N001_d.snp_pileup.gz	21	1.06868867082962	2.13737734165923	2.16882022609065
s_C_3FTEFK_M001_d__s_C_3FTEFK_N001_d.snp_pileup.gz	22	0.909090909090909	1.81818181818182	1.91462552819912
s_C_3FTEFK_M001_d__s_C_3FTEFK_N001_d.snp_pileup.gz	23	0.683142100617829	1.36628420123566	0.91626280198999
s_C_3FTEFK_M001_d__s_C_3FTEFK_N001_d.snp_pileup.gz	24	0.528837622005324	1.05767524401065	0.497988055494369
s_C_4M7T60_P001_d__s_C_4M7T60_N001_d.snp_pileup.gz	1	1.06846846846847	2.13693693693694	2.10485492516123
s_C_4M7T60_P001_d__s_C_4M7T60_N001_d.snp_pileup.gz	2	1.00630630630631	2.01261261261261	2.01256355624891
s_C_4M7T60_P001_d__s_C_4M7T60_N001_d.snp_pileup.gz	3	1.05400540054005	2.10801080108011	2.10794753579383
s_C_4M7T60_P001_d__s_C_4M7T60_N001_d.snp_pileup.gz	4	1.003600360036	2.00720072007201	1.9003093380321
s_C_4M7T60_P001_d__s_C_4M7T60_N001_d.snp_pileup.gz	5	0.986498649864986	1.97299729972997	1.94793911718636
s_C_4M7T60_P001_d__s_C_4M7T60_N001_d.snp_pileup.gz	6	1.14054054054054	2.28108108108108	2.17186322281731
s_C_4M7T60_P001_d__s_C_4M7T60_N001_d.snp_pileup.gz	7	1.06666666666667	2.13333333333333	2.1040559505282
s_C_4M7T60_P001_d__s_C_4M7T60_N001_d.snp_pileup.gz	8	0.892086330935252	1.7841726618705	1.79585018673543
s_C_4M7T60_P001_d__s_C_4M7T60_N001_d.snp_pileup.gz	9	0.98019801980198	1.96039603960396	1.89752719022459
s_C_4M7T60_P001_d__s_C_4M7T60_N001_d.snp_pileup.gz	10	1.02252252252252	2.04504504504505	2.04501093901318
s_C_4M7T60_P001_d__s_C_4M7T60_N001_d.snp_pileup.gz	11	1.12239347234814	2.24478694469628	2.18117818897304
s_C_4M7T60_P001_d__s_C_4M7T60_N001_d.snp_pileup.gz	12	1.03603603603604	2.07207207207207	2.10459004536091
s_C_4M7T60_P001_d__s_C_4M7T60_N001_d.snp_pileup.gz	13	0.913669064748201	1.8273381294964	1.79835383870945
s_C_4M7T60_P001_d__s_C_4M7T60_N001_d.snp_pileup.gz	14	1.05765765765766	2.11531531531532	1.99036531324953
s_C_4M7T60_P001_d__s_C_4M7T60_N001_d.snp_pileup.gz	15	0.876798561151079	1.75359712230216	1.7855682380108
s_C_4M7T60_P001_d__s_C_4M7T60_N001_d.snp_pileup.gz	16	0.936151079136691	1.87230215827338	1.9479954852596
s_C_4M7T60_P001_d__s_C_4M7T60_N001_d.snp_pileup.gz	17	1.03153153153153	2.06306306306306	2.06341752522798
s_C_4M7T60_P001_d__s_C_4M7T60_N001_d.snp_pileup.gz	18	1.05045045045045	2.1009009009009	2.10077379638944
s_C_4M7T60_P001_d__s_C_4M7T60_N001_d.snp_pileup.gz	19	0.926391382405745	1.85278276481149	1.82899490877496
s_C_4M7T60_P001_d__s_C_4M7T60_N001_d.snp_pileup.gz	20	1.02522522522523	2.05045045045045	2.10934757764402
s_C_4M7T60_P001_d__s_C_4M7T60_N001_d.snp_pileup.gz	21	0.935251798561151	1.8705035971223	1.90194648155372
s_C_4M7T60_P001_d__s_C_4M7T60_N001_d.snp_pileup.gz	22	0.933453237410072	1.86690647482014	1.96335018483744
s_C_4M7T60_P001_d__s_C_4M7T60_N001_d.snp_pileup.gz	23	0.695417789757412	1.39083557951482	0.940814180269157
s_C_4M7T60_P001_d__s_C_4M7T60_N001_d.snp_pileup.gz	24	0.550359712230216	1.10071942446043	0.541032235944153
s_C_37HW83_M001_d__s_C_37HW83_N001_d.snp_pileup.gz	1	1.13120567375887	2.26241134751773	2.23032933574203
s_C_37HW83_M001_d__s_C_37HW83_N001_d.snp_pileup.gz	2	1.02200704225352	2.04401408450704	2.04396502814334
