"Gene"	"Match"	"number"	"ID"
"TSPY2"	1	6	"RP/somatic/s_C_001819_M001_d__"
"RBMY1J"	1	4	"RP/somatic/s_C_001819_M001_d__"
"AMELY"	1	4	"RP/somatic/s_C_001819_M001_d__"
"TBL1Y"	1	9	"RP/somatic/s_C_001819_M001_d__"
"TSPY4"	1	2	"RP/somatic/s_C_001819_M001_d__"
"TSPY8"	1	6	"RP/somatic/s_C_001819_M001_d__"
"TSPY3"	1	8	"RP/somatic/s_C_001819_M001_d__"
"TSPY1"	1	8	"RP/somatic/s_C_001819_M001_d__"
"DAZ2"	1	1	"RP/somatic/s_C_001819_M001_d__"
"FAM197Y1"	1	1	"RP/somatic/s_C_000866_M001_d__"
"USP9Y"	1	19	"RP/somatic/s_C_000866_M001_d__"
"DDX3Y"	1	8	"RP/somatic/s_C_000866_M001_d__"
"UTY"	1	16	"RP/somatic/s_C_000866_M001_d__"
"TMSB4Y"	1	3	"RP/somatic/s_C_000866_M001_d__"
"NLGN4Y"	1	8	"RP/somatic/s_C_000866_M001_d__"
"KDM5D"	1	23	"RP/somatic/s_C_000866_M001_d__"
"EIF1AY"	1	2	"RP/somatic/s_C_000866_M001_d__"
"RPS4Y2"	1	2	"RP/somatic/s_C_000866_M001_d__"
"CYorf17"	1	3	"RP/somatic/s_C_000866_M001_d__"
"SRY"	1	3	"RP/somatic/s_C_000866_M001_d__"
"RPS4Y1"	1	4	"RP/somatic/s_C_000866_M001_d__"
"ZFY"	1	9	"RP/somatic/s_C_000866_M001_d__"
"TGIF2LY"	1	2	"RP/somatic/s_C_000866_M001_d__"
"PCDH11Y"	1	1	"RP/somatic/s_C_000866_M001_d__"
"AMELY"	1	3	"RP/somatic/s_C_000866_M001_d__"
"TBL1Y"	1	6	"RP/somatic/s_C_000866_M001_d__"
"FAM197Y1"	1	1	"RP/somatic/s_C_000866_M002_d__"
"USP9Y"	1	19	"RP/somatic/s_C_000866_M002_d__"
"DDX3Y"	1	8	"RP/somatic/s_C_000866_M002_d__"
"UTY"	1	16	"RP/somatic/s_C_000866_M002_d__"
"TMSB4Y"	1	3	"RP/somatic/s_C_000866_M002_d__"
"NLGN4Y"	1	8	"RP/somatic/s_C_000866_M002_d__"
"KDM5D"	1	23	"RP/somatic/s_C_000866_M002_d__"
"EIF1AY"	1	2	"RP/somatic/s_C_000866_M002_d__"
"RPS4Y2"	1	3	"RP/somatic/s_C_000866_M002_d__"
"CYorf17"	1	3	"RP/somatic/s_C_000866_M002_d__"
"SRY"	1	3	"RP/somatic/s_C_000866_M002_d__"
"RPS4Y1"	1	4	"RP/somatic/s_C_000866_M002_d__"
"ZFY"	1	9	"RP/somatic/s_C_000866_M002_d__"
"TGIF2LY"	1	2	"RP/somatic/s_C_000866_M002_d__"
"PCDH11Y"	1	1	"RP/somatic/s_C_000866_M002_d__"
"AMELY"	1	3	"RP/somatic/s_C_000866_M002_d__"
"TBL1Y"	1	6	"RP/somatic/s_C_000866_M002_d__"
"USP9Y"	1	16	"RP/somatic/s_C_000617_M002_d__"
"DDX3Y"	1	11	"RP/somatic/s_C_000617_M002_d__"
"UTY"	1	15	"RP/somatic/s_C_000617_M002_d__"
"TMSB4Y"	1	1	"RP/somatic/s_C_000617_M002_d__"
"NLGN4Y"	1	4	"RP/somatic/s_C_000617_M002_d__"
"KDM5D"	1	10	"RP/somatic/s_C_000617_M002_d__"
"EIF1AY"	1	1	"RP/somatic/s_C_000617_M002_d__"
"RPS4Y2"	1	3	"RP/somatic/s_C_000617_M002_d__"
"CYorf17"	1	2	"RP/somatic/s_C_000617_M002_d__"
"SRY"	1	3	"RP/somatic/s_C_000617_M002_d__"
"RPS4Y1"	1	3	"RP/somatic/s_C_000617_M002_d__"
"ZFY"	1	9	"RP/somatic/s_C_000617_M002_d__"
"TGIF2LY"	1	1	"RP/somatic/s_C_000617_M002_d__"
"PCDH11Y"	1	1	"RP/somatic/s_C_000617_M002_d__"
"AMELY"	1	2	"RP/somatic/s_C_000617_M002_d__"
"TBL1Y"	1	4	"RP/somatic/s_C_000617_M002_d__"
"USP9Y"	1	16	"RP/somatic/s_C_000617_P001_d__"
"DDX3Y"	1	11	"RP/somatic/s_C_000617_P001_d__"
"UTY"	1	15	"RP/somatic/s_C_000617_P001_d__"
"TMSB4Y"	1	1	"RP/somatic/s_C_000617_P001_d__"
"NLGN4Y"	1	4	"RP/somatic/s_C_000617_P001_d__"
"KDM5D"	1	10	"RP/somatic/s_C_000617_P001_d__"
"EIF1AY"	1	1	"RP/somatic/s_C_000617_P001_d__"
"RPS4Y2"	1	3	"RP/somatic/s_C_000617_P001_d__"
"CYorf17"	1	2	"RP/somatic/s_C_000617_P001_d__"
"SRY"	1	3	"RP/somatic/s_C_000617_P001_d__"
"RPS4Y1"	1	3	"RP/somatic/s_C_000617_P001_d__"
"ZFY"	1	9	"RP/somatic/s_C_000617_P001_d__"
"TGIF2LY"	1	1	"RP/somatic/s_C_000617_P001_d__"
"PCDH11Y"	1	1	"RP/somatic/s_C_000617_P001_d__"
"AMELY"	1	2	"RP/somatic/s_C_000617_P001_d__"
"TBL1Y"	1	4	"RP/somatic/s_C_000617_P001_d__"
"USP9Y"	1	16	"RP/somatic/s_C_000617_M003_d__"
"DDX3Y"	1	11	"RP/somatic/s_C_000617_M003_d__"
"UTY"	1	15	"RP/somatic/s_C_000617_M003_d__"
"TMSB4Y"	1	1	"RP/somatic/s_C_000617_M003_d__"
"NLGN4Y"	1	4	"RP/somatic/s_C_000617_M003_d__"
"KDM5D"	1	10	"RP/somatic/s_C_000617_M003_d__"
"EIF1AY"	1	1	"RP/somatic/s_C_000617_M003_d__"
"RPS4Y2"	1	3	"RP/somatic/s_C_000617_M003_d__"
"CYorf17"	1	2	"RP/somatic/s_C_000617_M003_d__"
"SRY"	1	3	"RP/somatic/s_C_000617_M003_d__"
"RPS4Y1"	1	3	"RP/somatic/s_C_000617_M003_d__"
"ZFY"	1	9	"RP/somatic/s_C_000617_M003_d__"
"TGIF2LY"	1	1	"RP/somatic/s_C_000617_M003_d__"
"PCDH11Y"	1	1	"RP/somatic/s_C_000617_M003_d__"
"AMELY"	1	2	"RP/somatic/s_C_000617_M003_d__"
"TBL1Y"	1	4	"RP/somatic/s_C_000617_M003_d__"
"FAM197Y1"	1	1	"RP/somatic/s_C_000021_M001_d__"
"USP9Y"	1	23	"RP/somatic/s_C_000021_M001_d__"
"DDX3Y"	1	10	"RP/somatic/s_C_000021_M001_d__"
"UTY"	1	16	"RP/somatic/s_C_000021_M001_d__"
"TMSB4Y"	1	2	"RP/somatic/s_C_000021_M001_d__"
"NLGN4Y"	1	6	"RP/somatic/s_C_000021_M001_d__"
"KDM5D"	1	25	"RP/somatic/s_C_000021_M001_d__"
"EIF1AY"	1	3	"RP/somatic/s_C_000021_M001_d__"
"RPS4Y2"	1	4	"RP/somatic/s_C_000021_M001_d__"
"CYorf17"	1	3	"RP/somatic/s_C_000021_M001_d__"
"SRY"	1	3	"RP/somatic/s_C_000021_M001_d__"
"RPS4Y1"	1	5	"RP/somatic/s_C_000021_M001_d__"
"ZFY"	1	9	"RP/somatic/s_C_000021_M001_d__"
"TGIF2LY"	1	2	"RP/somatic/s_C_000021_M001_d__"
"PCDH11Y"	1	1	"RP/somatic/s_C_000021_M001_d__"
"AMELY"	1	3	"RP/somatic/s_C_000021_M001_d__"
"TBL1Y"	1	5	"RP/somatic/s_C_000021_M001_d__"
"USP9Y"	1	20	"RP/somatic/s_C_000867_M001_d__"
"DDX3Y"	1	7	"RP/somatic/s_C_000867_M001_d__"
"UTY"	1	14	"RP/somatic/s_C_000867_M001_d__"
"TMSB4Y"	1	2	"RP/somatic/s_C_000867_M001_d__"
"NLGN4Y"	1	6	"RP/somatic/s_C_000867_M001_d__"
"KDM5D"	1	19	"RP/somatic/s_C_000867_M001_d__"
"EIF1AY"	1	1	"RP/somatic/s_C_000867_M001_d__"
"RPS4Y2"	1	2	"RP/somatic/s_C_000867_M001_d__"
"CYorf17"	1	3	"RP/somatic/s_C_000867_M001_d__"
"SRY"	1	3	"RP/somatic/s_C_000867_M001_d__"
"RPS4Y1"	1	5	"RP/somatic/s_C_000867_M001_d__"
"ZFY"	1	9	"RP/somatic/s_C_000867_M001_d__"
"TGIF2LY"	1	2	"RP/somatic/s_C_000867_M001_d__"
"PCDH11Y"	1	1	"RP/somatic/s_C_000867_M001_d__"
"AMELY"	1	3	"RP/somatic/s_C_000867_M001_d__"
"TBL1Y"	1	6	"RP/somatic/s_C_000867_M001_d__"
"USP9Y"	1	20	"RP/somatic/s_C_000867_M002_d__"
"DDX3Y"	1	7	"RP/somatic/s_C_000867_M002_d__"
"UTY"	1	14	"RP/somatic/s_C_000867_M002_d__"
"TMSB4Y"	1	2	"RP/somatic/s_C_000867_M002_d__"
"NLGN4Y"	1	6	"RP/somatic/s_C_000867_M002_d__"
"KDM5D"	1	19	"RP/somatic/s_C_000867_M002_d__"
"EIF1AY"	1	1	"RP/somatic/s_C_000867_M002_d__"
"RPS4Y2"	1	2	"RP/somatic/s_C_000867_M002_d__"
"CYorf17"	1	3	"RP/somatic/s_C_000867_M002_d__"
"SRY"	1	3	"RP/somatic/s_C_000867_M002_d__"
"RPS4Y1"	1	5	"RP/somatic/s_C_000867_M002_d__"
"ZFY"	1	9	"RP/somatic/s_C_000867_M002_d__"
"TGIF2LY"	1	2	"RP/somatic/s_C_000867_M002_d__"
"PCDH11Y"	1	1	"RP/somatic/s_C_000867_M002_d__"
"AMELY"	1	3	"RP/somatic/s_C_000867_M002_d__"
"TBL1Y"	1	6	"RP/somatic/s_C_000867_M002_d__"
"USP9Y"	1	10	"RP/somatic/s_C_000868_P001_d__"
"DDX3Y"	1	3	"RP/somatic/s_C_000868_P001_d__"
"UTY"	1	8	"RP/somatic/s_C_000868_P001_d__"
"TMSB4Y"	1	1	"RP/somatic/s_C_000868_P001_d__"
"NLGN4Y"	1	5	"RP/somatic/s_C_000868_P001_d__"
"KDM5D"	1	17	"RP/somatic/s_C_000868_P001_d__"
"EIF1AY"	1	1	"RP/somatic/s_C_000868_P001_d__"
"RPS4Y2"	1	2	"RP/somatic/s_C_000868_P001_d__"
"CYorf17"	1	2	"RP/somatic/s_C_000868_P001_d__"
"SRY"	1	3	"RP/somatic/s_C_000868_P001_d__"
"RPS4Y1"	1	1	"RP/somatic/s_C_000868_P001_d__"
"ZFY"	1	6	"RP/somatic/s_C_000868_P001_d__"
"TGIF2LY"	1	1	"RP/somatic/s_C_000868_P001_d__"
"AMELY"	1	2	"RP/somatic/s_C_000868_P001_d__"
"TBL1Y"	1	3	"RP/somatic/s_C_000868_P001_d__"
"USP9Y"	1	32	"RP/somatic/s_C_000869_M001_d__"
"DDX3Y"	1	13	"RP/somatic/s_C_000869_M001_d__"
"UTY"	1	21	"RP/somatic/s_C_000869_M001_d__"
"TMSB4Y"	1	3	"RP/somatic/s_C_000869_M001_d__"
"NLGN4Y"	1	9	"RP/somatic/s_C_000869_M001_d__"
"KDM5D"	1	29	"RP/somatic/s_C_000869_M001_d__"
"EIF1AY"	1	2	"RP/somatic/s_C_000869_M001_d__"
"RPS4Y2"	1	5	"RP/somatic/s_C_000869_M001_d__"
"CYorf17"	1	3	"RP/somatic/s_C_000869_M001_d__"
"SRY"	1	3	"RP/somatic/s_C_000869_M001_d__"
"RPS4Y1"	1	6	"RP/somatic/s_C_000869_M001_d__"
"ZFY"	1	12	"RP/somatic/s_C_000869_M001_d__"
"TGIF2LY"	1	2	"RP/somatic/s_C_000869_M001_d__"
"PCDH11Y"	1	1	"RP/somatic/s_C_000869_M001_d__"
"AMELY"	1	3	"RP/somatic/s_C_000869_M001_d__"
"TBL1Y"	1	8	"RP/somatic/s_C_000869_M001_d__"
"USP9Y"	1	14	"RP/somatic/s_C_000870_M001_d__"
"DDX3Y"	1	7	"RP/somatic/s_C_000870_M001_d__"
"UTY"	1	12	"RP/somatic/s_C_000870_M001_d__"
"TMSB4Y"	1	2	"RP/somatic/s_C_000870_M001_d__"
"NLGN4Y"	1	6	"RP/somatic/s_C_000870_M001_d__"
"KDM5D"	1	21	"RP/somatic/s_C_000870_M001_d__"
"EIF1AY"	1	1	"RP/somatic/s_C_000870_M001_d__"
"RPS4Y2"	1	4	"RP/somatic/s_C_000870_M001_d__"
"CYorf17"	1	2	"RP/somatic/s_C_000870_M001_d__"
"SRY"	1	3	"RP/somatic/s_C_000870_M001_d__"
"RPS4Y1"	1	3	"RP/somatic/s_C_000870_M001_d__"
"ZFY"	1	6	"RP/somatic/s_C_000870_M001_d__"
"TGIF2LY"	1	1	"RP/somatic/s_C_000870_M001_d__"
"PCDH11Y"	1	1	"RP/somatic/s_C_000870_M001_d__"
"AMELY"	1	2	"RP/somatic/s_C_000870_M001_d__"
"TBL1Y"	1	4	"RP/somatic/s_C_000870_M001_d__"
"DDX3Y"	1	1	"RP/somatic/s_C_000871_M001_d__"
"TGIF2LY"	1	1	"RP/somatic/s_C_000871_M001_d__"
"DDX3Y"	1	1	"RP/somatic/s_C_000871_M002_d__"
"TGIF2LY"	1	1	"RP/somatic/s_C_000871_M002_d__"
"DDX3Y"	1	1	"RP/somatic/s_C_000871_M003_d__"
"TGIF2LY"	1	1	"RP/somatic/s_C_000871_M003_d__"
"USP9Y"	1	17	"RP/somatic/s_C_000872_M001_d__"
"DDX3Y"	1	6	"RP/somatic/s_C_000872_M001_d__"
"UTY"	1	12	"RP/somatic/s_C_000872_M001_d__"
"TMSB4Y"	1	1	"RP/somatic/s_C_000872_M001_d__"
"NLGN4Y"	1	7	"RP/somatic/s_C_000872_M001_d__"
"KDM5D"	1	21	"RP/somatic/s_C_000872_M001_d__"
"EIF1AY"	1	1	"RP/somatic/s_C_000872_M001_d__"
"RPS4Y2"	1	3	"RP/somatic/s_C_000872_M001_d__"
"CYorf17"	1	2	"RP/somatic/s_C_000872_M001_d__"
"SRY"	1	3	"RP/somatic/s_C_000872_M001_d__"
"RPS4Y1"	1	2	"RP/somatic/s_C_000872_M001_d__"
"ZFY"	1	9	"RP/somatic/s_C_000872_M001_d__"
"TGIF2LY"	1	2	"RP/somatic/s_C_000872_M001_d__"
"PCDH11Y"	1	1	"RP/somatic/s_C_000872_M001_d__"
"AMELY"	1	2	"RP/somatic/s_C_000872_M001_d__"
"TBL1Y"	1	4	"RP/somatic/s_C_000872_M001_d__"
"USP9Y"	1	12	"RP/somatic/s_C_000873_M001_d__"
"DDX3Y"	1	7	"RP/somatic/s_C_000873_M001_d__"
"UTY"	1	12	"RP/somatic/s_C_000873_M001_d__"
"TMSB4Y"	1	1	"RP/somatic/s_C_000873_M001_d__"
"NLGN4Y"	1	6	"RP/somatic/s_C_000873_M001_d__"
"KDM5D"	1	23	"RP/somatic/s_C_000873_M001_d__"
"EIF1AY"	1	1	"RP/somatic/s_C_000873_M001_d__"
"RPS4Y2"	1	3	"RP/somatic/s_C_000873_M001_d__"
"CYorf17"	1	2	"RP/somatic/s_C_000873_M001_d__"
"SRY"	1	3	"RP/somatic/s_C_000873_M001_d__"
"RPS4Y1"	1	5	"RP/somatic/s_C_000873_M001_d__"
"ZFY"	1	8	"RP/somatic/s_C_000873_M001_d__"
"TGIF2LY"	1	2	"RP/somatic/s_C_000873_M001_d__"
"PCDH11Y"	1	1	"RP/somatic/s_C_000873_M001_d__"
"AMELY"	1	2	"RP/somatic/s_C_000873_M001_d__"
"TBL1Y"	1	5	"RP/somatic/s_C_000873_M001_d__"
"FAM197Y1"	1	1	"RP/somatic/s_C_000874_M001_d__"
"USP9Y"	1	16	"RP/somatic/s_C_000874_M001_d__"
"DDX3Y"	1	6	"RP/somatic/s_C_000874_M001_d__"
"UTY"	1	11	"RP/somatic/s_C_000874_M001_d__"
"TMSB4Y"	1	2	"RP/somatic/s_C_000874_M001_d__"
"NLGN4Y"	1	5	"RP/somatic/s_C_000874_M001_d__"
"KDM5D"	1	22	"RP/somatic/s_C_000874_M001_d__"
"RPS4Y2"	1	2	"RP/somatic/s_C_000874_M001_d__"
"CYorf17"	1	2	"RP/somatic/s_C_000874_M001_d__"
"SRY"	1	3	"RP/somatic/s_C_000874_M001_d__"
"RPS4Y1"	1	4	"RP/somatic/s_C_000874_M001_d__"
"ZFY"	1	8	"RP/somatic/s_C_000874_M001_d__"
"TGIF2LY"	1	1	"RP/somatic/s_C_000874_M001_d__"
"PCDH11Y"	1	1	"RP/somatic/s_C_000874_M001_d__"
"AMELY"	1	3	"RP/somatic/s_C_000874_M001_d__"
"TBL1Y"	1	3	"RP/somatic/s_C_000874_M001_d__"
"USP9Y"	1	12	"RP/somatic/s_C_006250_T002_d__"
"DDX3Y"	1	4	"RP/somatic/s_C_006250_T002_d__"
"UTY"	1	9	"RP/somatic/s_C_006250_T002_d__"
"TMSB4Y"	1	1	"RP/somatic/s_C_006250_T002_d__"
"NLGN4Y"	1	5	"RP/somatic/s_C_006250_T002_d__"
"KDM5D"	1	18	"RP/somatic/s_C_006250_T002_d__"
"EIF1AY"	1	1	"RP/somatic/s_C_006250_T002_d__"
"RPS4Y2"	1	2	"RP/somatic/s_C_006250_T002_d__"
"CYorf17"	1	2	"RP/somatic/s_C_006250_T002_d__"
"SRY"	1	1	"RP/somatic/s_C_006250_T002_d__"
"RPS4Y1"	1	2	"RP/somatic/s_C_006250_T002_d__"
"ZFY"	1	5	"RP/somatic/s_C_006250_T002_d__"
"TGIF2LY"	1	1	"RP/somatic/s_C_006250_T002_d__"
"PCDH11Y"	1	1	"RP/somatic/s_C_006250_T002_d__"
"AMELY"	1	2	"RP/somatic/s_C_006250_T002_d__"
"TBL1Y"	1	3	"RP/somatic/s_C_006250_T002_d__"
"USP9Y"	1	6	"RP/somatic/s_C_006246_T001_d__"
"DDX3Y"	1	5	"RP/somatic/s_C_006246_T001_d__"
"UTY"	1	9	"RP/somatic/s_C_006246_T001_d__"
"TMSB4Y"	1	1	"RP/somatic/s_C_006246_T001_d__"
"NLGN4Y"	1	5	"RP/somatic/s_C_006246_T001_d__"
"KDM5D"	1	16	"RP/somatic/s_C_006246_T001_d__"
"RPS4Y2"	1	1	"RP/somatic/s_C_006246_T001_d__"
"CYorf17"	1	3	"RP/somatic/s_C_006246_T001_d__"
"SRY"	1	3	"RP/somatic/s_C_006246_T001_d__"
"RPS4Y1"	1	2	"RP/somatic/s_C_006246_T001_d__"
"ZFY"	1	8	"RP/somatic/s_C_006246_T001_d__"
"TGIF2LY"	1	1	"RP/somatic/s_C_006246_T001_d__"
"PCDH11Y"	1	1	"RP/somatic/s_C_006246_T001_d__"
"AMELY"	1	2	"RP/somatic/s_C_006246_T001_d__"
"TBL1Y"	1	7	"RP/somatic/s_C_006246_T001_d__"
"USP9Y"	1	11	"RP/somatic/s_C_006251_T001_d__"
"DDX3Y"	1	4	"RP/somatic/s_C_006251_T001_d__"
"UTY"	1	9	"RP/somatic/s_C_006251_T001_d__"
"TMSB4Y"	1	2	"RP/somatic/s_C_006251_T001_d__"
"NLGN4Y"	1	5	"RP/somatic/s_C_006251_T001_d__"
"KDM5D"	1	18	"RP/somatic/s_C_006251_T001_d__"
"EIF1AY"	1	1	"RP/somatic/s_C_006251_T001_d__"
"RPS4Y2"	1	2	"RP/somatic/s_C_006251_T001_d__"
"CYorf17"	1	2	"RP/somatic/s_C_006251_T001_d__"
"SRY"	1	2	"RP/somatic/s_C_006251_T001_d__"
"RPS4Y1"	1	1	"RP/somatic/s_C_006251_T001_d__"
"ZFY"	1	6	"RP/somatic/s_C_006251_T001_d__"
"TGIF2LY"	1	1	"RP/somatic/s_C_006251_T001_d__"
"PCDH11Y"	1	1	"RP/somatic/s_C_006251_T001_d__"
"AMELY"	1	2	"RP/somatic/s_C_006251_T001_d__"
"TBL1Y"	1	3	"RP/somatic/s_C_006251_T001_d__"
"AC006156.1"	1	8	"RP/somatic/s_C_000054_M001_d__"
"TSPY6P"	1	2	"RP/somatic/s_C_000054_M001_d__"
"TSPY10"	1	2	"RP/somatic/s_C_000054_M001_d__"
"SLC9B1P1"	1	2	"RP/somatic/s_C_000054_M001_d__"
"DAZ3"	1	1	"RP/somatic/s_C_000054_M001_d__"
"USP9Y"	1	51	"RP/somatic/s_C_000054_M001_d__"
"DAZ4"	1	3	"RP/somatic/s_C_000054_M001_d__"
"DDX3Y"	1	14	"RP/somatic/s_C_000054_M001_d__"
"UTY"	1	33	"RP/somatic/s_C_000054_M001_d__"
"TMSB4Y"	1	1	"RP/somatic/s_C_000054_M001_d__"
"NLGN4Y"	1	12	"RP/somatic/s_C_000054_M001_d__"
"KDM5D"	1	28	"RP/somatic/s_C_000054_M001_d__"
"EIF1AY"	1	3	"RP/somatic/s_C_000054_M001_d__"
"RPS4Y2"	1	4	"RP/somatic/s_C_000054_M001_d__"
"CYorf17"	1	2	"RP/somatic/s_C_000054_M001_d__"
"RBMY1A1"	1	4	"RP/somatic/s_C_000054_M001_d__"
"RBMY1E"	1	3	"RP/somatic/s_C_000054_M001_d__"
"SRY"	1	3	"RP/somatic/s_C_000054_M001_d__"
"RPS4Y1"	1	5	"RP/somatic/s_C_000054_M001_d__"
"RBMY1F"	1	1	"RP/somatic/s_C_000054_M001_d__"
"ZFY"	1	13	"RP/somatic/s_C_000054_M001_d__"
"TGIF2LY"	1	3	"RP/somatic/s_C_000054_M001_d__"
"PCDH11Y"	1	33	"RP/somatic/s_C_000054_M001_d__"
"TSPY2"	1	5	"RP/somatic/s_C_000054_M001_d__"
"RBMY1J"	1	10	"RP/somatic/s_C_000054_M001_d__"
"AMELY"	1	5	"RP/somatic/s_C_000054_M001_d__"
"TBL1Y"	1	15	"RP/somatic/s_C_000054_M001_d__"
"TSPY4"	1	3	"RP/somatic/s_C_000054_M001_d__"
"TSPY8"	1	5	"RP/somatic/s_C_000054_M001_d__"
"TSPY3"	1	7	"RP/somatic/s_C_000054_M001_d__"
"TSPY1"	1	7	"RP/somatic/s_C_000054_M001_d__"
"DAZ2"	1	2	"RP/somatic/s_C_000054_M001_d__"
"AC006156.1"	1	8	"RP/somatic/s_C_7VDFM1_M001_d__"
"TSPY6P"	1	2	"RP/somatic/s_C_7VDFM1_M001_d__"
"TSPY10"	1	2	"RP/somatic/s_C_7VDFM1_M001_d__"
"SLC9B1P1"	1	2	"RP/somatic/s_C_7VDFM1_M001_d__"
"DAZ3"	1	2	"RP/somatic/s_C_7VDFM1_M001_d__"
"USP9Y"	1	47	"RP/somatic/s_C_7VDFM1_M001_d__"
"DAZ4"	1	3	"RP/somatic/s_C_7VDFM1_M001_d__"
"DDX3Y"	1	12	"RP/somatic/s_C_7VDFM1_M001_d__"
"UTY"	1	32	"RP/somatic/s_C_7VDFM1_M001_d__"
"TMSB4Y"	1	2	"RP/somatic/s_C_7VDFM1_M001_d__"
"NLGN4Y"	1	11	"RP/somatic/s_C_7VDFM1_M001_d__"
"KDM5D"	1	27	"RP/somatic/s_C_7VDFM1_M001_d__"
"EIF1AY"	1	3	"RP/somatic/s_C_7VDFM1_M001_d__"
"RPS4Y2"	1	5	"RP/somatic/s_C_7VDFM1_M001_d__"
"CYorf17"	1	3	"RP/somatic/s_C_7VDFM1_M001_d__"
"RBMY1A1"	1	3	"RP/somatic/s_C_7VDFM1_M001_d__"
"RBMY1E"	1	2	"RP/somatic/s_C_7VDFM1_M001_d__"
"SRY"	1	3	"RP/somatic/s_C_7VDFM1_M001_d__"
"RPS4Y1"	1	5	"RP/somatic/s_C_7VDFM1_M001_d__"
"RBMY1F"	1	1	"RP/somatic/s_C_7VDFM1_M001_d__"
"ZFY"	1	13	"RP/somatic/s_C_7VDFM1_M001_d__"
"TGIF2LY"	1	3	"RP/somatic/s_C_7VDFM1_M001_d__"
"PCDH11Y"	1	31	"RP/somatic/s_C_7VDFM1_M001_d__"
"TSPY2"	1	6	"RP/somatic/s_C_7VDFM1_M001_d__"
"RBMY1J"	1	10	"RP/somatic/s_C_7VDFM1_M001_d__"
"AMELY"	1	6	"RP/somatic/s_C_7VDFM1_M001_d__"
"TBL1Y"	1	14	"RP/somatic/s_C_7VDFM1_M001_d__"
"TSPY4"	1	1	"RP/somatic/s_C_7VDFM1_M001_d__"
"TSPY8"	1	2	"RP/somatic/s_C_7VDFM1_M001_d__"
"TSPY3"	1	7	"RP/somatic/s_C_7VDFM1_M001_d__"
"TSPY1"	1	7	"RP/somatic/s_C_7VDFM1_M001_d__"
"DAZ2"	1	2	"RP/somatic/s_C_7VDFM1_M001_d__"
"AC006156.1"	1	8	"RP/somatic/s_C_7VDFM1_P001_d__"
"TSPY6P"	1	2	"RP/somatic/s_C_7VDFM1_P001_d__"
"TSPY10"	1	2	"RP/somatic/s_C_7VDFM1_P001_d__"
"SLC9B1P1"	1	2	"RP/somatic/s_C_7VDFM1_P001_d__"
"DAZ3"	1	2	"RP/somatic/s_C_7VDFM1_P001_d__"
"USP9Y"	1	47	"RP/somatic/s_C_7VDFM1_P001_d__"
"DAZ4"	1	3	"RP/somatic/s_C_7VDFM1_P001_d__"
"DDX3Y"	1	12	"RP/somatic/s_C_7VDFM1_P001_d__"
"UTY"	1	32	"RP/somatic/s_C_7VDFM1_P001_d__"
"TMSB4Y"	1	2	"RP/somatic/s_C_7VDFM1_P001_d__"
"NLGN4Y"	1	11	"RP/somatic/s_C_7VDFM1_P001_d__"
"KDM5D"	1	27	"RP/somatic/s_C_7VDFM1_P001_d__"
"EIF1AY"	1	3	"RP/somatic/s_C_7VDFM1_P001_d__"
"RPS4Y2"	1	5	"RP/somatic/s_C_7VDFM1_P001_d__"
"CYorf17"	1	3	"RP/somatic/s_C_7VDFM1_P001_d__"
"RBMY1A1"	1	3	"RP/somatic/s_C_7VDFM1_P001_d__"
"RBMY1E"	1	2	"RP/somatic/s_C_7VDFM1_P001_d__"
"SRY"	1	3	"RP/somatic/s_C_7VDFM1_P001_d__"
"RPS4Y1"	1	5	"RP/somatic/s_C_7VDFM1_P001_d__"
"RBMY1F"	1	1	"RP/somatic/s_C_7VDFM1_P001_d__"
"ZFY"	1	13	"RP/somatic/s_C_7VDFM1_P001_d__"
"TGIF2LY"	1	3	"RP/somatic/s_C_7VDFM1_P001_d__"
"PCDH11Y"	1	31	"RP/somatic/s_C_7VDFM1_P001_d__"
"TSPY2"	1	5	"RP/somatic/s_C_7VDFM1_P001_d__"
"RBMY1J"	1	9	"RP/somatic/s_C_7VDFM1_P001_d__"
"AMELY"	1	6	"RP/somatic/s_C_7VDFM1_P001_d__"
"TBL1Y"	1	14	"RP/somatic/s_C_7VDFM1_P001_d__"
"TSPY4"	1	1	"RP/somatic/s_C_7VDFM1_P001_d__"
"TSPY8"	1	1	"RP/somatic/s_C_7VDFM1_P001_d__"
"TSPY3"	1	7	"RP/somatic/s_C_7VDFM1_P001_d__"
"TSPY1"	1	7	"RP/somatic/s_C_7VDFM1_P001_d__"
"DAZ2"	1	2	"RP/somatic/s_C_7VDFM1_P001_d__"
"AC006156.1"	1	10	"RP/somatic/s_C_NNFXVK_M001_d__"
"TSPY6P"	1	3	"RP/somatic/s_C_NNFXVK_M001_d__"
"TSPY10"	1	2	"RP/somatic/s_C_NNFXVK_M001_d__"
"SLC9B1P1"	1	2	"RP/somatic/s_C_NNFXVK_M001_d__"
"DAZ3"	1	1	"RP/somatic/s_C_NNFXVK_M001_d__"
"USP9Y"	1	45	"RP/somatic/s_C_NNFXVK_M001_d__"
"DAZ4"	1	1	"RP/somatic/s_C_NNFXVK_M001_d__"
"DDX3Y"	1	14	"RP/somatic/s_C_NNFXVK_M001_d__"
"UTY"	1	32	"RP/somatic/s_C_NNFXVK_M001_d__"
"NLGN4Y"	1	12	"RP/somatic/s_C_NNFXVK_M001_d__"
"KDM5D"	1	23	"RP/somatic/s_C_NNFXVK_M001_d__"
