"arm"	"tcn"	"lcn"	"cn_length"	"arm_length"	"frac_of_arm"	"cn_state"	"WGD"	"fcna"	"AS"	"ID"
"18p"	2	1	14736548	14736548	1	"DIPLOID"	FALSE	0.125069956482761	7	"03-IM5_P-0002273-N01-IM5/coun"
"18q"	2	1	58926401	58926401	1	"DIPLOID"	FALSE	0.125069956482761	7	"03-IM5_P-0002273-N01-IM5/coun"
"19p"	2	1	23474745	23474745	1	"DIPLOID"	FALSE	0.125069956482761	7	"03-IM5_P-0002273-N01-IM5/coun"
"19q"	2	1	33606418	33606418	1	"DIPLOID"	FALSE	0.125069956482761	7	"03-IM5_P-0002273-N01-IM5/coun"
"20p"	2	1	26023669	26023669	1	"DIPLOID"	FALSE	0.125069956482761	7	"03-IM5_P-0002273-N01-IM5/coun"
"20q"	2	1	36310696	36310696	1	"DIPLOID"	FALSE	0.125069956482761	7	"03-IM5_P-0002273-N01-IM5/coun"
"21q"	2	1	34372700	34372700	1	"DIPLOID"	FALSE	0.125069956482761	7	"03-IM5_P-0002273-N01-IM5/coun"
"22q"	2	1	33024846	33024846	1	"DIPLOID"	FALSE	0.125069956482761	7	"03-IM5_P-0002273-N01-IM5/coun"
"23p"	1	0	58180962	58180962	1	"HETLOSS"	FALSE	0.125069956482761	7	"03-IM5_P-0002273-N01-IM5/coun"
"23q"	1	0	84378790	91292220	0.92	"HETLOSS"	FALSE	0.125069956482761	7	"03-IM5_P-0002273-N01-IM5/coun"
"1p"	2	1	100994003	115886474	0.87	"DIPLOID"	FALSE	0.340804691635597	7	"01-IM5_P-0005774-N01-IM5/coun"
"2p"	2	1	87764021	87764021	1	"DIPLOID"	FALSE	0.340804691635597	7	"01-IM5_P-0005774-N01-IM5/coun"
"2q"	2	1	150656129	150656129	1	"DIPLOID"	FALSE	0.340804691635597	7	"01-IM5_P-0005774-N01-IM5/coun"
"3p"	2	1	75266894	78423682	0.96	"DIPLOID"	FALSE	0.340804691635597	7	"01-IM5_P-0005774-N01-IM5/coun"
"3q"	4	1	89512570	105437686	0.85	"GAIN"	FALSE	0.340804691635597	7	"01-IM5_P-0005774-N01-IM5/coun"
"4p"	2	1	48257445	48257445	1	"DIPLOID"	FALSE	0.340804691635597	7	"01-IM5_P-0005774-N01-IM5/coun"
"4q"	2	1	140602433	140602433	1	"DIPLOID"	FALSE	0.340804691635597	7	"01-IM5_P-0005774-N01-IM5/coun"
"5p"	3	1	44055223	44055223	1	"GAIN"	FALSE	0.340804691635597	7	"01-IM5_P-0005774-N01-IM5/coun"
"5q"	2	1	127862233	127862233	1	"DIPLOID"	FALSE	0.340804691635597	7	"01-IM5_P-0005774-N01-IM5/coun"
"6p"	2	1	58436916	58436916	1	"DIPLOID"	FALSE	0.340804691635597	7	"01-IM5_P-0005774-N01-IM5/coun"
"7p"	2	1	57723631	57723631	1	"DIPLOID"	FALSE	0.340804691635597	7	"01-IM5_P-0005774-N01-IM5/coun"
"8p"	2	0	43273668	43273668	1	"CNLOH"	FALSE	0.340804691635597	7	"01-IM5_P-0005774-N01-IM5/coun"
"9p"	2	1	46945699	46945699	1	"DIPLOID"	FALSE	0.340804691635597	7	"01-IM5_P-0005774-N01-IM5/coun"
"9q"	2	1	92452771	92452771	1	"DIPLOID"	FALSE	0.340804691635597	7	"01-IM5_P-0005774-N01-IM5/coun"
"10p"	2	1	37744785	37744785	1	"DIPLOID"	FALSE	0.340804691635597	7	"01-IM5_P-0005774-N01-IM5/coun"
"10q"	2	1	94944132	94944132	1	"DIPLOID"	FALSE	0.340804691635597	7	"01-IM5_P-0005774-N01-IM5/coun"
"11p"	2	1	51111655	51111655	1	"DIPLOID"	FALSE	0.340804691635597	7	"01-IM5_P-0005774-N01-IM5/coun"
"11q"	2	1	79313606	81296624	0.98	"DIPLOID"	FALSE	0.340804691635597	7	"01-IM5_P-0005774-N01-IM5/coun"
"12q"	2	1	94612204	95931029	0.99	"DIPLOID"	FALSE	0.340804691635597	7	"01-IM5_P-0005774-N01-IM5/coun"
"14q"	2	1	86418557	86418557	1	"DIPLOID"	FALSE	0.340804691635597	7	"01-IM5_P-0005774-N01-IM5/coun"
"15q"	1	0	81103826	81103826	1	"HETLOSS"	FALSE	0.340804691635597	7	"01-IM5_P-0005774-N01-IM5/coun"
"16p"	2	1	35220651	35220651	1	"DIPLOID"	FALSE	0.340804691635597	7	"01-IM5_P-0005774-N01-IM5/coun"
"17p"	2	1	22148337	22148337	1	"DIPLOID"	FALSE	0.340804691635597	7	"01-IM5_P-0005774-N01-IM5/coun"
"17q"	2	1	58520040	58520040	1	"DIPLOID"	FALSE	0.340804691635597	7	"01-IM5_P-0005774-N01-IM5/coun"
"18p"	2	1	14736513	14736513	1	"DIPLOID"	FALSE	0.340804691635597	7	"01-IM5_P-0005774-N01-IM5/coun"
"18q"	2	1	59002475	59002475	1	"DIPLOID"	FALSE	0.340804691635597	7	"01-IM5_P-0005774-N01-IM5/coun"
"19q"	2	1	33606285	33606285	1	"DIPLOID"	FALSE	0.340804691635597	7	"01-IM5_P-0005774-N01-IM5/coun"
"20p"	2	1	26023705	26023705	1	"DIPLOID"	FALSE	0.340804691635597	7	"01-IM5_P-0005774-N01-IM5/coun"
"20q"	2	1	36311058	36311058	1	"DIPLOID"	FALSE	0.340804691635597	7	"01-IM5_P-0005774-N01-IM5/coun"
"21q"	2	1	34372571	34372571	1	"DIPLOID"	FALSE	0.340804691635597	7	"01-IM5_P-0005774-N01-IM5/coun"
"22q"	1	0	34359664	34359664	1	"HETLOSS"	FALSE	0.340804691635597	7	"01-IM5_P-0005774-N01-IM5/coun"
"23p"	1	0	58181012	58181012	1	"HETLOSS"	FALSE	0.340804691635597	7	"01-IM5_P-0005774-N01-IM5/coun"
"23q"	1	0	91292777	91292777	1	"HETLOSS"	FALSE	0.340804691635597	7	"01-IM5_P-0005774-N01-IM5/coun"
"1p"	2	1	74476871	86521805	0.86	"DOUBLE LOSS AFTER"	TRUE	0.804408605643079	7	"01-IM3_P-0002516-N01-IM3/coun"
"1q"	3	1	124442707	124442707	1	"LOSS AFTER"	TRUE	0.804408605643079	7	"01-IM3_P-0002516-N01-IM3/coun"
"2p"	3	1	87763947	87763947	1	"LOSS AFTER"	TRUE	0.804408605643079	7	"01-IM3_P-0002516-N01-IM3/coun"
"2q"	3	1	150656129	150656129	1	"LOSS AFTER"	TRUE	0.804408605643079	7	"01-IM3_P-0002516-N01-IM3/coun"
"3p"	4	2	89054982	89054982	1	"TETRAPLOID"	TRUE	0.804408605643079	7	"01-IM3_P-0002516-N01-IM3/coun"
"3q"	4	2	106849879	106849879	1	"TETRAPLOID"	TRUE	0.804408605643079	7	"01-IM3_P-0002516-N01-IM3/coun"
"4p"	3	1	48257467	48257467	1	"LOSS AFTER"	TRUE	0.804408605643079	7	"01-IM3_P-0002516-N01-IM3/coun"
"5p"	3	1	40238953	46186944	0.87	"LOSS AFTER"	TRUE	0.804408605643079	7	"01-IM3_P-0002516-N01-IM3/coun"
"5q"	2	0	133670819	133670819	1	"LOSS BEFORE"	TRUE	0.804408605643079	7	"01-IM3_P-0002516-N01-IM3/coun"
"6p"	3	1	58437078	58437078	1	"LOSS AFTER"	TRUE	0.804408605643079	7	"01-IM3_P-0002516-N01-IM3/coun"
"7p"	3	1	57723586	57723586	1	"LOSS AFTER"	TRUE	0.804408605643079	7	"01-IM3_P-0002516-N01-IM3/coun"
"8p"	2	0	42528652	43272716	0.98	"LOSS BEFORE"	TRUE	0.804408605643079	7	"01-IM3_P-0002516-N01-IM3/coun"
"8q"	9	3	101904013	101904013	1	"AMP"	TRUE	0.804408605643079	7	"01-IM3_P-0002516-N01-IM3/coun"
"9p"	3	1	46945911	46945911	1	"LOSS AFTER"	TRUE	0.804408605643079	7	"01-IM3_P-0002516-N01-IM3/coun"
"10p"	4	2	31154382	31154382	1	"TETRAPLOID"	TRUE	0.804408605643079	7	"01-IM3_P-0002516-N01-IM3/coun"
"10q"	4	2	14538665	14538665	1	"TETRAPLOID"	TRUE	0.804408605643079	7	"01-IM3_P-0002516-N01-IM3/coun"
"11p"	4	2	51111753	51111753	1	"TETRAPLOID"	TRUE	0.804408605643079	7	"01-IM3_P-0002516-N01-IM3/coun"
"11q"	4	2	81851495	81851495	1	"TETRAPLOID"	TRUE	0.804408605643079	7	"01-IM3_P-0002516-N01-IM3/coun"
"12p"	4	2	34462094	34462094	1	"TETRAPLOID"	TRUE	0.804408605643079	7	"01-IM3_P-0002516-N01-IM3/coun"
"12q"	4	2	94612307	94612307	1	"TETRAPLOID"	TRUE	0.804408605643079	7	"01-IM3_P-0002516-N01-IM3/coun"
"14q"	5	2	86418608	86418608	1	"GAIN"	TRUE	0.804408605643079	7	"01-IM3_P-0002516-N01-IM3/coun"
"15q"	2	0	80605635	80605635	1	"LOSS BEFORE"	TRUE	0.804408605643079	7	"01-IM3_P-0002516-N01-IM3/coun"
"16p"	3	1	35220729	35220729	1	"LOSS AFTER"	TRUE	0.804408605643079	7	"01-IM3_P-0002516-N01-IM3/coun"
"16q"	3	1	54547149	54547149	1	"LOSS AFTER"	TRUE	0.804408605643079	7	"01-IM3_P-0002516-N01-IM3/coun"
"17p"	2	1	21429930	22148136	0.97	"DOUBLE LOSS AFTER"	TRUE	0.804408605643079	7	"01-IM3_P-0002516-N01-IM3/coun"
"18p"	2	0	14736674	14736674	1	"LOSS BEFORE"	TRUE	0.804408605643079	7	"01-IM3_P-0002516-N01-IM3/coun"
"18q"	2	0	59002475	59002475	1	"LOSS BEFORE"	TRUE	0.804408605643079	7	"01-IM3_P-0002516-N01-IM3/coun"
"19q"	3	1	30551819	33602778	0.91	"LOSS AFTER"	TRUE	0.804408605643079	7	"01-IM3_P-0002516-N01-IM3/coun"
"20p"	5	1	285641	285641	1	"LOSS & GAIN"	TRUE	0.804408605643079	7	"01-IM3_P-0002516-N01-IM3/coun"
"20q"	5	1	36310981	36310981	1	"LOSS & GAIN"	TRUE	0.804408605643079	7	"01-IM3_P-0002516-N01-IM3/coun"
"21q"	5	1	28582221	34295276	0.83	"LOSS & GAIN"	TRUE	0.804408605643079	7	"01-IM3_P-0002516-N01-IM3/coun"
"22q"	2	1	33025050	33025050	1	"DOUBLE LOSS AFTER"	TRUE	0.804408605643079	7	"01-IM3_P-0002516-N01-IM3/coun"
"1p"	2	1	120534144	120534144	1	"DIPLOID"	FALSE	0.38213881496404	7	"01-IM6_P-0031712-N01-IM6/coun"
"2p"	2	1	87764304	87764304	1	"DIPLOID"	FALSE	0.38213881496404	7	"01-IM6_P-0031712-N01-IM6/coun"
"2q"	2	1	150656129	150656129	1	"DIPLOID"	FALSE	0.38213881496404	7	"01-IM6_P-0031712-N01-IM6/coun"
"3p"	2	1	79206931	82609483	0.96	"DIPLOID"	FALSE	0.38213881496404	7	"01-IM6_P-0031712-N01-IM6/coun"
"3q"	2	1	67599974	82299701	0.82	"DIPLOID"	FALSE	0.38213881496404	7	"01-IM6_P-0031712-N01-IM6/coun"
"4p"	2	1	48257537	48257537	1	"DIPLOID"	FALSE	0.38213881496404	7	"01-IM6_P-0031712-N01-IM6/coun"
"4q"	2	1	116650883	133209481	0.88	"DIPLOID"	FALSE	0.38213881496404	7	"01-IM6_P-0031712-N01-IM6/coun"
"5p"	2	1	46187285	46187285	1	"DIPLOID"	FALSE	0.38213881496404	7	"01-IM6_P-0031712-N01-IM6/coun"
"6p"	2	1	46311478	53436472	0.87	"DIPLOID"	FALSE	0.38213881496404	7	"01-IM6_P-0031712-N01-IM6/coun"
"6q"	2	1	111968888	111968888	1	"DIPLOID"	FALSE	0.38213881496404	7	"01-IM6_P-0031712-N01-IM6/coun"
"7p"	2	1	53255979	54955848	0.97	"DIPLOID"	FALSE	0.38213881496404	7	"01-IM6_P-0031712-N01-IM6/coun"
"7q"	2	1	100396806	100396806	1	"DIPLOID"	FALSE	0.38213881496404	7	"01-IM6_P-0031712-N01-IM6/coun"
"9q"	3	1	92452921	92452921	1	"GAIN"	FALSE	0.38213881496404	7	"01-IM6_P-0031712-N01-IM6/coun"
"10p"	3	1	37744985	37744985	1	"GAIN"	FALSE	0.38213881496404	7	"01-IM6_P-0031712-N01-IM6/coun"
"11q"	2	1	81851595	81851595	1	"DIPLOID"	FALSE	0.38213881496404	7	"01-IM6_P-0031712-N01-IM6/coun"
"12p"	2	1	23192593	23192593	1	"DIPLOID"	FALSE	0.38213881496404	7	"01-IM6_P-0031712-N01-IM6/coun"
"14q"	2	1	68325850	68325850	1	"DIPLOID"	FALSE	0.38213881496404	7	"01-IM6_P-0031712-N01-IM6/coun"
"15q"	2	1	80605785	80605785	1	"DIPLOID"	FALSE	0.38213881496404	7	"01-IM6_P-0031712-N01-IM6/coun"
"16p"	2	1	35220856	35220856	1	"DIPLOID"	FALSE	0.38213881496404	7	"01-IM6_P-0031712-N01-IM6/coun"
"17p"	2	1	22148406	22148406	1	"DIPLOID"	FALSE	0.38213881496404	7	"01-IM6_P-0031712-N01-IM6/coun"
"18q"	2	1	47842750	47842750	1	"DIPLOID"	FALSE	0.38213881496404	7	"01-IM6_P-0031712-N01-IM6/coun"
"19p"	2	1	23475032	23475032	1	"DIPLOID"	FALSE	0.38213881496404	7	"01-IM6_P-0031712-N01-IM6/coun"
"19q"	2	1	33606418	33606418	1	"DIPLOID"	FALSE	0.38213881496404	7	"01-IM6_P-0031712-N01-IM6/coun"
"20p"	3	1	26023769	26023769	1	"GAIN"	FALSE	0.38213881496404	7	"01-IM6_P-0031712-N01-IM6/coun"
"20q"	3	1	36311058	36311058	1	"GAIN"	FALSE	0.38213881496404	7	"01-IM6_P-0031712-N01-IM6/coun"
"21q"	2	1	34372621	34372621	1	"DIPLOID"	FALSE	0.38213881496404	7	"01-IM6_P-0031712-N01-IM6/coun"
"22q"	2	1	34009439	34009439	1	"DIPLOID"	FALSE	0.38213881496404	7	"01-IM6_P-0031712-N01-IM6/coun"
"23q"	1	0	37262150	37262150	1	"HETLOSS"	FALSE	0.38213881496404	7	"01-IM6_P-0031712-N01-IM6/coun"
"1p"	2	1	120534144	120534144	1	"DIPLOID"	FALSE	0.321216075736373	7	"01-IM6_P-0021104-N01-IM6/coun"
"1q"	2	1	125713869	125713869	1	"DIPLOID"	FALSE	0.321216075736373	7	"01-IM6_P-0021104-N01-IM6/coun"
"3p"	2	1	89054982	89054982	1	"DIPLOID"	FALSE	0.321216075736373	7	"01-IM6_P-0021104-N01-IM6/coun"
"3q"	2	1	106857923	106857923	1	"DIPLOID"	FALSE	0.321216075736373	7	"01-IM6_P-0021104-N01-IM6/coun"
"4p"	2	1	35118773	35118773	1	"DIPLOID"	FALSE	0.321216075736373	7	"01-IM6_P-0021104-N01-IM6/coun"
"6p"	2	1	58437016	58437016	1	"DIPLOID"	FALSE	0.321216075736373	7	"01-IM6_P-0021104-N01-IM6/coun"
"7q"	2	1	100573708	100573708	1	"DIPLOID"	FALSE	0.321216075736373	7	"01-IM6_P-0021104-N01-IM6/coun"
"8p"	2	1	43273787	43273787	1	"DIPLOID"	FALSE	0.321216075736373	7	"01-IM6_P-0021104-N01-IM6/coun"
"8q"	2	1	102347563	102347563	1	"DIPLOID"	FALSE	0.321216075736373	7	"01-IM6_P-0021104-N01-IM6/coun"
"9p"	2	1	46945679	46945679	1	"DIPLOID"	FALSE	0.321216075736373	7	"01-IM6_P-0021104-N01-IM6/coun"
"9q"	2	1	92452782	92452782	1	"DIPLOID"	FALSE	0.321216075736373	7	"01-IM6_P-0021104-N01-IM6/coun"
"10p"	2	1	37744935	37744935	1	"DIPLOID"	FALSE	0.321216075736373	7	"01-IM6_P-0021104-N01-IM6/coun"
"10q"	1	0	68172886	72490651	0.94	"HETLOSS"	FALSE	0.321216075736373	7	"01-IM6_P-0021104-N01-IM6/coun"
"11p"	2	1	51319187	51319187	1	"DIPLOID"	FALSE	0.321216075736373	7	"01-IM6_P-0021104-N01-IM6/coun"
"11q"	2	1	81851545	81851545	1	"DIPLOID"	FALSE	0.321216075736373	7	"01-IM6_P-0021104-N01-IM6/coun"
"12p"	2	1	34462106	34462106	1	"DIPLOID"	FALSE	0.321216075736373	7	"01-IM6_P-0021104-N01-IM6/coun"
"12q"	2	1	98407356	98407356	1	"DIPLOID"	FALSE	0.321216075736373	7	"01-IM6_P-0021104-N01-IM6/coun"
"14q"	2	0	86418606	86418606	1	"CNLOH"	FALSE	0.321216075736373	7	"01-IM6_P-0021104-N01-IM6/coun"
"15q"	2	1	61530041	73957508	0.83	"DIPLOID"	FALSE	0.321216075736373	7	"01-IM6_P-0021104-N01-IM6/coun"
"16p"	2	1	35220760	35220760	1	"DIPLOID"	FALSE	0.321216075736373	7	"01-IM6_P-0021104-N01-IM6/coun"
"16q"	2	1	44986509	51345786	0.88	"DIPLOID"	FALSE	0.321216075736373	7	"01-IM6_P-0021104-N01-IM6/coun"
"17p"	2	1	13879859	14777631	0.94	"DIPLOID"	FALSE	0.321216075736373	7	"01-IM6_P-0021104-N01-IM6/coun"
"17q"	2	1	48014316	54023409	0.89	"DIPLOID"	FALSE	0.321216075736373	7	"01-IM6_P-0021104-N01-IM6/coun"
"18p"	1	0	14736568	14736568	1	"HETLOSS"	FALSE	0.321216075736373	7	"01-IM6_P-0021104-N01-IM6/coun"
"18q"	1	0	59002802	59002802	1	"HETLOSS"	FALSE	0.321216075736373	7	"01-IM6_P-0021104-N01-IM6/coun"
"19p"	2	1	23474882	23474882	1	"DIPLOID"	FALSE	0.321216075736373	7	"01-IM6_P-0021104-N01-IM6/coun"
"19q"	2	1	34414504	34414504	1	"DIPLOID"	FALSE	0.321216075736373	7	"01-IM6_P-0021104-N01-IM6/coun"
"20p"	1	0	22619090	23908959	0.95	"HETLOSS"	FALSE	0.321216075736373	7	"01-IM6_P-0021104-N01-IM6/coun"
"20q"	2	1	28808631	34317271	0.84	"DIPLOID"	FALSE	0.321216075736373	7	"01-IM6_P-0021104-N01-IM6/coun"
"21q"	2	1	31968031	34964439	0.91	"DIPLOID"	FALSE	0.321216075736373	7	"01-IM6_P-0021104-N01-IM6/coun"
"22q"	2	1	34009379	34009379	1	"DIPLOID"	FALSE	0.321216075736373	7	"01-IM6_P-0021104-N01-IM6/coun"
"23q"	1	0	83609787	83609787	1	"HETLOSS"	FALSE	0.321216075736373	7	"01-IM6_P-0021104-N01-IM6/coun"
"1q"	2	1	93441714	113266672	0.82	"DIPLOID"	FALSE	0.22692139398552	7	"01-IM6_P-0033488-N01-IM6/coun"
"2p"	2	1	87764471	87764471	1	"DIPLOID"	FALSE	0.22692139398552	7	"01-IM6_P-0033488-N01-IM6/coun"
"2q"	2	1	150475029	150475029	1	"DIPLOID"	FALSE	0.22692139398552	7	"01-IM6_P-0033488-N01-IM6/coun"
"3p"	2	1	89054982	89054982	1	"DIPLOID"	FALSE	0.22692139398552	7	"01-IM6_P-0033488-N01-IM6/coun"
"3q"	2	1	103841110	103841110	1	"DIPLOID"	FALSE	0.22692139398552	7	"01-IM6_P-0033488-N01-IM6/coun"
"4p"	2	1	48257537	48257537	1	"DIPLOID"	FALSE	0.22692139398552	7	"01-IM6_P-0033488-N01-IM6/coun"
"4q"	2	1	140602533	140602533	1	"DIPLOID"	FALSE	0.22692139398552	7	"01-IM6_P-0033488-N01-IM6/coun"
"5p"	2	1	46187141	46187141	1	"DIPLOID"	FALSE	0.22692139398552	7	"01-IM6_P-0033488-N01-IM6/coun"
"5q"	2	1	134121859	134121859	1	"DIPLOID"	FALSE	0.22692139398552	7	"01-IM6_P-0033488-N01-IM6/coun"
"6p"	2	1	58436894	58436894	1	"DIPLOID"	FALSE	0.22692139398552	7	"01-IM6_P-0033488-N01-IM6/coun"
"7p"	2	1	56381791	56381791	1	"DIPLOID"	FALSE	0.22692139398552	7	"01-IM6_P-0033488-N01-IM6/coun"
"7q"	2	1	100396819	100396819	1	"DIPLOID"	FALSE	0.22692139398552	7	"01-IM6_P-0033488-N01-IM6/coun"
"8p"	2	1	43273737	43273737	1	"DIPLOID"	FALSE	0.22692139398552	7	"01-IM6_P-0033488-N01-IM6/coun"
"8q"	2	1	101903992	101903992	1	"DIPLOID"	FALSE	0.22692139398552	7	"01-IM6_P-0033488-N01-IM6/coun"
"9q"	2	1	92452921	92452921	1	"DIPLOID"	FALSE	0.22692139398552	7	"01-IM6_P-0033488-N01-IM6/coun"
"10p"	1	0	37745035	37745035	1	"HETLOSS"	FALSE	0.22692139398552	7	"01-IM6_P-0033488-N01-IM6/coun"
"10q"	1	0	95926464	95926464	1	"HETLOSS"	FALSE	0.22692139398552	7	"01-IM6_P-0033488-N01-IM6/coun"
"11p"	2	1	51319091	51319091	1	"DIPLOID"	FALSE	0.22692139398552	7	"01-IM6_P-0033488-N01-IM6/coun"
"12q"	2	1	98407356	98407356	1	"DIPLOID"	FALSE	0.22692139398552	7	"01-IM6_P-0033488-N01-IM6/coun"
"13q"	2	1	72085911	86438169	0.83	"DIPLOID"	FALSE	0.22692139398552	7	"01-IM6_P-0033488-N01-IM6/coun"
"14q"	2	1	86418708	86418708	1	"DIPLOID"	FALSE	0.22692139398552	7	"01-IM6_P-0033488-N01-IM6/coun"
"15q"	2	1	80605898	80605898	1	"DIPLOID"	FALSE	0.22692139398552	7	"01-IM6_P-0033488-N01-IM6/coun"
"16p"	2	1	35220977	35220977	1	"DIPLOID"	FALSE	0.22692139398552	7	"01-IM6_P-0033488-N01-IM6/coun"
"16q"	2	1	54547149	54547149	1	"DIPLOID"	FALSE	0.22692139398552	7	"01-IM6_P-0033488-N01-IM6/coun"
"17p"	2	1	22148476	22148476	1	"DIPLOID"	FALSE	0.22692139398552	7	"01-IM6_P-0033488-N01-IM6/coun"
"17q"	2	1	58520018	58520018	1	"DIPLOID"	FALSE	0.22692139398552	7	"01-IM6_P-0033488-N01-IM6/coun"
"18p"	1	0	14736538	14736538	1	"HETLOSS"	FALSE	0.22692139398552	7	"01-IM6_P-0033488-N01-IM6/coun"
"18q"	1	0	59002452	59002452	1	"HETLOSS"	FALSE	0.22692139398552	7	"01-IM6_P-0033488-N01-IM6/coun"
"19p"	2	1	23475032	23475032	1	"DIPLOID"	FALSE	0.22692139398552	7	"01-IM6_P-0033488-N01-IM6/coun"
"19q"	2	1	33606618	33606618	1	"DIPLOID"	FALSE	0.22692139398552	7	"01-IM6_P-0033488-N01-IM6/coun"
"20p"	2	1	26023705	26023705	1	"DIPLOID"	FALSE	0.22692139398552	7	"01-IM6_P-0033488-N01-IM6/coun"
"20q"	2	1	36311058	36311058	1	"DIPLOID"	FALSE	0.22692139398552	7	"01-IM6_P-0033488-N01-IM6/coun"
"21q"	2	1	34372671	34372671	1	"DIPLOID"	FALSE	0.22692139398552	7	"01-IM6_P-0033488-N01-IM6/coun"
"22q"	1	0	34009438	34009438	1	"HETLOSS"	FALSE	0.22692139398552	7	"01-IM6_P-0033488-N01-IM6/coun"
"23p"	1	0	58181012	58181012	1	"HETLOSS"	FALSE	0.22692139398552	7	"01-IM6_P-0033488-N01-IM6/coun"
"23q"	1	0	94232438	94232438	1	"HETLOSS"	FALSE	0.22692139398552	7	"01-IM6_P-0033488-N01-IM6/coun"
"1p"	2	1	119047384	119047384	1	"DIPLOID"	FALSE	0.337663486661432	7	"02-IM5_P-0001449-N01-IM5/coun"
"1q"	2	1	124442447	124442447	1	"DIPLOID"	FALSE	0.337663486661432	7	"02-IM5_P-0001449-N01-IM5/coun"
"3p"	2	1	89055104	89055104	1	"DIPLOID"	FALSE	0.337663486661432	7	"02-IM5_P-0001449-N01-IM5/coun"
"3q"	2	1	106846296	106846296	1	"DIPLOID"	FALSE	0.337663486661432	7	"02-IM5_P-0001449-N01-IM5/coun"
"4p"	2	1	48257467	48257467	1	"DIPLOID"	FALSE	0.337663486661432	7	"02-IM5_P-0001449-N01-IM5/coun"
"4q"	2	1	140602483	140602483	1	"DIPLOID"	FALSE	0.337663486661432	7	"02-IM5_P-0001449-N01-IM5/coun"
"5p"	1	0	46187191	46187191	1	"HETLOSS"	FALSE	0.337663486661432	7	"02-IM5_P-0001449-N01-IM5/coun"
"6p"	2	1	58436916	58436916	1	"DIPLOID"	FALSE	0.337663486661432	7	"02-IM5_P-0001449-N01-IM5/coun"
"6q"	2	1	87352036	87352036	1	"DIPLOID"	FALSE	0.337663486661432	7	"02-IM5_P-0001449-N01-IM5/coun"
"7p"	2	1	56381781	56381781	1	"DIPLOID"	FALSE	0.337663486661432	7	"02-IM5_P-0001449-N01-IM5/coun"
"8p"	1	0	38293265	39039174	0.98	"HETLOSS"	FALSE	0.337663486661432	7	"02-IM5_P-0001449-N01-IM5/coun"
"9q"	2	1	92452821	92452821	1	"DIPLOID"	FALSE	0.337663486661432	7	"02-IM5_P-0001449-N01-IM5/coun"
"10p"	2	1	37744954	37744954	1	"DIPLOID"	FALSE	0.337663486661432	7	"02-IM5_P-0001449-N01-IM5/coun"
"10q"	2	1	94944174	94944174	1	"DIPLOID"	FALSE	0.337663486661432	7	"02-IM5_P-0001449-N01-IM5/coun"
"11p"	2	1	51111632	51111632	1	"DIPLOID"	FALSE	0.337663486661432	7	"02-IM5_P-0001449-N01-IM5/coun"
"11q"	3	1	49499634	55865809	0.89	"GAIN"	FALSE	0.337663486661432	7	"02-IM5_P-0001449-N01-IM5/coun"
"12p"	2	1	31855306	32502848	0.98	"DIPLOID"	FALSE	0.337663486661432	7	"02-IM5_P-0001449-N01-IM5/coun"
"12q"	2	1	98407131	98407131	1	"DIPLOID"	FALSE	0.337663486661432	7	"02-IM5_P-0001449-N01-IM5/coun"
"13q"	2	1	83331418	91473278	0.91	"DIPLOID"	FALSE	0.337663486661432	7	"02-IM5_P-0001449-N01-IM5/coun"
"14q"	2	1	86418606	86418606	1	"DIPLOID"	FALSE	0.337663486661432	7	"02-IM5_P-0001449-N01-IM5/coun"
"16p"	3	1	35220729	35220729	1	"GAIN"	FALSE	0.337663486661432	7	"02-IM5_P-0001449-N01-IM5/coun"
"17p"	2	1	22148256	22148256	1	"DIPLOID"	FALSE	0.337663486661432	7	"02-IM5_P-0001449-N01-IM5/coun"
"17q"	2	1	58520003	58520003	1	"DIPLOID"	FALSE	0.337663486661432	7	"02-IM5_P-0001449-N01-IM5/coun"
"18p"	2	1	14736498	14736498	1	"DIPLOID"	FALSE	0.337663486661432	7	"02-IM5_P-0001449-N01-IM5/coun"
"18q"	2	1	58926428	58926428	1	"DIPLOID"	FALSE	0.337663486661432	7	"02-IM5_P-0001449-N01-IM5/coun"
"19p"	2	1	20804146	20804146	1	"DIPLOID"	FALSE	0.337663486661432	7	"02-IM5_P-0001449-N01-IM5/coun"
"19q"	2	1	33606368	33606368	1	"DIPLOID"	FALSE	0.337663486661432	7	"02-IM5_P-0001449-N01-IM5/coun"
"20p"	2	1	26023705	26023705	1	"DIPLOID"	FALSE	0.337663486661432	7	"02-IM5_P-0001449-N01-IM5/coun"
"20q"	2	1	19912778	19912778	1	"DIPLOID"	FALSE	0.337663486661432	7	"02-IM5_P-0001449-N01-IM5/coun"
"21q"	2	1	34372571	34372571	1	"DIPLOID"	FALSE	0.337663486661432	7	"02-IM5_P-0001449-N01-IM5/coun"
"22q"	2	1	33024704	33024704	1	"DIPLOID"	FALSE	0.337663486661432	7	"02-IM5_P-0001449-N01-IM5/coun"
"23p"	1	0	31938562	31938562	1	"HETLOSS"	FALSE	0.337663486661432	7	"02-IM5_P-0001449-N01-IM5/coun"
"23q"	1	0	77954659	77954659	1	"HETLOSS"	FALSE	0.337663486661432	7	"02-IM5_P-0001449-N01-IM5/coun"
"1p"	6	3	118885178	118885178	1	"AMP (BALANCED)"	TRUE	0.935155213164234	7	"01-IM5_P-0003619-N01-IM5/coun"
